track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,station,date,time,length,tot_score,avg_score,viewed,user_labeled,label
2655-2659,KBUF20161111_114550_V06,-17,0.622,351.625000,272.00,28.101786,-78.42,43.074172,14050.892857,KBUF,20161111,114550,3,1.3780000000000001,0.45933333333333337,true,true,other-roost
2657-2670,KBUF20161111_114928_V06,-13,0.116,252.450000,258.60,12.350000,-79.03,43.134567,6175.000000,KBUF,20161111,114928,9,0.767,0.08522222222222223,true,true,other-roost
2657-2670,KBUF20161111_115305_V06,-9,0.108,252.450000,258.50,20.028378,-79.03,43.135036,10014.189189,KBUF,20161111,115305,9,0.767,0.08522222222222223,true,true,other-roost
2657-2670,KBUF20161111_115642_V06,-6,-0.070,253.640481,261.68,24.730185,-79.02,43.120725,12365.092501,KBUF,20161111,115642,9,0.767,0.08522222222222223,true,true,other-roost
2657-2670,KBUF20161111_120021_V06,-2,0.249,251.984720,259.66,23.462281,-79.03,43.129799,11731.140339,KBUF,20161111,120021,9,0.767,0.08522222222222223,true,true,other-roost
2657-2670,KBUF20161111_120359_V06,1,0.000,251.426080,259.36,24.580374,-79.04,43.131129,12290.187027,KBUF,20161111,120359,9,0.767,0.08522222222222223,true,true,other-roost
2657-2670,KBUF20161111_120736_V06,5,0.235,257.596495,265.71,23.925216,-79.00,43.102660,11962.607931,KBUF,20161111,120736,9,0.767,0.08522222222222223,true,true,other-roost
2657-2670,KBUF20161111_121115_V06,9,0.093,265.702826,267.81,24.659632,-78.95,43.093317,12329.816034,KBUF,20161111,121115,9,0.767,0.08522222222222223,true,true,other-roost
2657-2670,KBUF20161111_121453_V06,12,0.042,268.246086,266.35,25.786255,-78.93,43.099896,12893.127260,KBUF,20161111,121453,9,0.767,0.08522222222222223,true,true,other-roost
2655-2659,KBUF20161111_115305_V06,-9,0.072,356.000000,267.80,9.000000,-78.39,43.093018,4500.000000,KBUF,20161111,115305,3,1.3780000000000001,0.45933333333333337,true,true,other-roost
2657-2670,KBUF20161111_122546_V06,23,-0.006,235.200000,243.95,24.800000,-79.14,43.200181,12400.000000,KBUF,20161111,122546,9,0.767,0.08522222222222223,true,true,other-roost
2672-2683-2682,KBUF20161112_113659_V06,-28,0.692,248.050000,255.75,23.850000,-79.06,43.147322,11925.000000,KBUF,20161112,113659,3,1.491,0.49700000000000005,true,true,other-roost
2674,KBUF20161112_114646_V06,-18,0.398,349.900000,261.05,21.600000,-78.43,43.123503,10800.000000,KBUF,20161112,114646,2,0.41300000000000003,0.20650000000000002,true,true,other-roost
2674,KBUF20161112_115636_V06,-8,0.015,353.101140,250.12,33.017094,-78.41,43.172650,16508.547009,KBUF,20161112,115636,2,0.41300000000000003,0.20650000000000002,true,true,other-roost
2677,KBUF20161112_114646_V06,-18,0.731,278.100000,414.15,12.200000,-78.87,42.434745,6100.000000,KBUF,20161112,114646,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_115636_V06,-8,0.841,277.158615,415.42,22.914032,-78.88,42.429017,11457.015986,KBUF,20161112,115636,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_120010_V06,-4,0.851,278.085683,414.23,23.646701,-78.87,42.434368,11823.350450,KBUF,20161112,120010,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_120349_V06,-1,0.844,278.878871,413.00,24.875262,-78.87,42.439938,12437.631219,KBUF,20161112,120349,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_120722_V06,3,0.835,284.179983,417.80,26.826129,-78.83,42.418339,13413.064660,KBUF,20161112,120722,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_121101_V06,7,0.701,291.233222,421.43,35.552442,-78.79,42.402035,17776.220785,KBUF,20161112,121101,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_121440_V06,10,0.000,296.248930,424.19,41.297974,-78.76,42.389634,20648.987204,KBUF,20161112,121440,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_121819_V06,14,0.000,302.936540,427.87,48.958685,-78.72,42.373086,24479.342430,KBUF,20161112,121819,9,5.139,0.5710000000000001,true,true,other-roost
2677,KBUF20161112_122536_V06,21,0.336,290.914890,416.19,59.467825,-78.79,42.425642,29733.912336,KBUF,20161112,122536,9,5.139,0.5710000000000001,true,true,other-roost
2680,KBUF20161112_115636_V06,-8,-0.024,237.400000,252.50,9.000000,-79.12,43.161748,4500.000000,KBUF,20161112,115636,4,-0.845,-0.21125,true,false,non-roost
2680,KBUF20161112_120010_V06,-4,-0.281,239.090526,252.47,17.507368,-79.11,43.161938,8753.684211,KBUF,20161112,120010,4,-0.845,-0.21125,true,false,non-roost
2680,KBUF20161112_120349_V06,-1,-0.336,240.217612,255.25,21.522209,-79.10,43.149415,10761.104644,KBUF,20161112,120349,4,-0.845,-0.21125,true,false,non-roost
2680,KBUF20161112_120722_V06,3,-0.204,238.836729,251.31,24.687861,-79.11,43.167130,12343.930674,KBUF,20161112,120722,4,-0.845,-0.21125,true,false,non-roost
2672-2683-2682,KBUF20161112_115636_V06,-8,0.140,261.100000,261.65,12.200000,-78.98,43.120963,6100.000000,KBUF,20161112,115636,3,1.491,0.49700000000000005,true,true,other-roost
2672-2683-2682,KBUF20161112_120010_V06,-4,0.659,266.300000,263.25,23.100000,-78.94,43.113825,11550.000000,KBUF,20161112,120010,3,1.491,0.49700000000000005,true,true,other-roost
2684,KBUF20161112_120010_V06,-4,0.607,354.750000,244.35,22.250000,-78.40,43.198579,11125.000000,KBUF,20161112,120010,2,1.236,0.618,true,true,other-roost
2684,KBUF20161112_120349_V06,-1,0.629,354.857143,244.48,26.332143,-78.40,43.197974,13166.071429,KBUF,20161112,120349,2,1.236,0.618,true,true,other-roost
2689,KBUF20161112_120349_V06,-1,0.418,274.600000,256.55,17.600000,-78.89,43.144060,8800.000000,KBUF,20161112,120349,2,0.842,0.421,true,true,other-roost
2689,KBUF20161112_120722_V06,3,0.424,277.990086,253.89,26.290086,-78.87,43.156036,13145.043103,KBUF,20161112,120722,2,0.842,0.421,true,true,other-roost
2695,KBUF20161113_115323_V06,-12,0.060,252.850000,258.60,12.650000,-79.03,43.134573,6325.000000,KBUF,20161113,115323,7,0.09599999999999995,0.013714285714285707,true,true,other-roost
2695,KBUF20161113_120311_V06,-2,0.299,267.087351,259.92,23.754876,-78.94,43.128836,11877.437902,KBUF,20161113,120311,7,0.09599999999999995,0.013714285714285707,true,true,other-roost
2695,KBUF20161113_120645_V06,1,0.000,271.116789,260.29,27.356256,-78.91,43.127200,13678.127875,KBUF,20161113,120645,7,0.09599999999999995,0.013714285714285707,true,true,other-roost
2695,KBUF20161113_121009_V06,5,0.049,270.113035,267.67,26.690093,-78.92,43.093979,13345.046257,KBUF,20161113,121009,7,0.09599999999999995,0.013714285714285707,true,true,other-roost
2695,KBUF20161113_121333_V06,8,-0.100,267.447518,265.54,25.861981,-78.94,43.103547,12930.990319,KBUF,20161113,121333,7,0.09599999999999995,0.013714285714285707,true,true,other-roost
2695,KBUF20161113_121656_V06,11,0.000,266.366326,265.98,25.815353,-78.94,43.101558,12907.676673,KBUF,20161113,121656,7,0.09599999999999995,0.013714285714285707,true,true,other-roost
2695,KBUF20161113_122019_V06,15,-0.212,255.909073,266.55,23.678264,-79.01,43.098833,11839.131780,KBUF,20161113,122019,7,0.09599999999999995,0.013714285714285707,true,true,other-roost
2696,KBUF20161113_115323_V06,-12,0.148,364.550000,244.55,9.550000,-78.34,43.197486,4775.000000,KBUF,20161113,115323,3,0.647,0.21566666666666667,true,true,other-roost
2696,KBUF20161113_120311_V06,-2,0.337,364.636319,243.26,26.019055,-78.34,43.203311,13009.527687,KBUF,20161113,120311,3,0.647,0.21566666666666667,true,true,other-roost
2696,KBUF20161113_120645_V06,1,0.162,367.032320,247.68,27.303965,-78.32,43.183335,13651.982338,KBUF,20161113,120645,3,0.647,0.21566666666666667,true,true,other-roost
2698,KBUF20161113_120311_V06,-2,0.302,183.000000,296.40,26.400000,-79.45,42.962568,13200.000000,KBUF,20161113,120311,2,0.421,0.2105,true,true,other-roost
2698,KBUF20161113_120645_V06,1,0.119,184.439280,296.22,33.937781,-79.45,42.963432,16968.890555,KBUF,20161113,120645,2,0.421,0.2105,true,true,other-roost
2705,KBUF20161114_115024_V06,-16,0.711,356.100000,244.10,13.200000,-78.39,43.199679,6600.000000,KBUF,20161114,115024,1,0.711,0.711,true,false,non-roost
2707,KBUF20161114_120014_V06,-6,0.764,267.250000,261.85,23.550000,-78.94,43.120136,11775.000000,KBUF,20161114,120014,1,0.764,0.764,true,true,other-roost
2709,KBUF20161114_120014_V06,-6,0.707,189.000000,293.15,26.300000,-79.42,42.977419,13150.000000,KBUF,20161114,120014,3,1.414,0.4713333333333333,true,true,other-roost
2709,KBUF20161114_120347_V06,-3,0.000,189.000000,293.15,34.400000,-79.42,42.977419,17200.000000,KBUF,20161114,120347,3,1.414,0.4713333333333333,true,true,other-roost
2709,KBUF20161114_120726_V06,1,0.707,186.021277,300.88,32.633511,-79.44,42.942537,16316.755319,KBUF,20161114,120726,3,1.414,0.4713333333333333,true,true,other-roost
2712,KBUF20161114_120014_V06,-6,-0.137,263.400000,419.95,37.200000,-78.96,42.408498,18600.000000,KBUF,20161114,120014,3,-0.396,-0.132,true,true,other-roost
2712,KBUF20161114_120347_V06,-3,0.000,263.400000,419.95,45.300000,-78.96,42.408498,22650.000000,KBUF,20161114,120347,3,-0.396,-0.132,true,true,other-roost
2712,KBUF20161114_120726_V06,1,-0.259,264.852703,420.90,54.985135,-78.95,42.404257,27492.567568,KBUF,20161114,120726,3,-0.396,-0.132,true,true,other-roost
2713,KBUF20161114_120347_V06,-3,0.767,278.600000,252.50,27.000000,-78.87,43.162318,13500.000000,KBUF,20161114,120347,2,1.49,0.745,true,true,other-roost
2713,KBUF20161114_120726_V06,1,0.723,284.196491,247.68,33.876023,-78.83,43.184066,16938.011696,KBUF,20161114,120726,2,1.49,0.745,true,true,other-roost
2715,KBUF20161114_120347_V06,-3,0.111,356.700000,235.45,12.100000,-78.39,43.238598,6050.000000,KBUF,20161114,120347,2,-0.024000000000000007,-0.012000000000000004,true,true,other-roost
2715,KBUF20161114_120726_V06,1,-0.135,357.233627,235.28,20.401654,-78.38,43.239352,10200.826902,KBUF,20161114,120726,2,-0.024000000000000007,-0.012000000000000004,true,true,other-roost
2720,KBUF20161115_115003_V06,-17,0.321,356.600000,253.15,15.900000,-78.39,43.158940,7950.000000,KBUF,20161115,115003,4,0.453,0.11325,true,true,other-roost
2720,KBUF20161115_115951_V06,-8,0.197,356.310723,245.81,27.833416,-78.39,43.191981,13916.708229,KBUF,20161115,115951,4,0.453,0.11325,true,true,other-roost
2720,KBUF20161115_120325_V06,-4,0.000,356.191022,242.77,33.516209,-78.39,43.205654,16758.104738,KBUF,20161115,120325,4,0.453,0.11325,true,true,other-roost
2720,KBUF20161115_120649_V06,-1,-0.065,353.623918,244.17,35.650086,-78.41,43.199399,17825.043053,KBUF,20161115,120649,4,0.453,0.11325,true,true,other-roost
2721,KBUF20161115_115003_V06,-17,0.445,253.750000,390.40,11.950000,-79.02,42.541377,5975.000000,KBUF,20161115,115003,1,0.445,0.445,true,false,non-roost
2723-2738-2735,KBUF20161115_115951_V06,-8,0.786,259.350000,260.75,22.950000,-78.99,43.124991,11475.000000,KBUF,20161115,115951,5,1.651,0.3302,true,true,other-roost
2723-2738-2735,KBUF20161115_120325_V06,-4,0.787,264.108865,258.76,29.147163,-78.96,43.134004,14573.581560,KBUF,20161115,120325,5,1.651,0.3302,true,true,other-roost
2726-2733-2742,KBUF20161115_115951_V06,-8,0.652,166.800000,303.55,31.600000,-79.55,42.929724,15800.000000,KBUF,20161115,115951,5,2.192,0.4384,true,true,other-roost
2726-2733-2742,KBUF20161115_120325_V06,-4,0.615,171.166412,299.58,36.466158,-79.53,42.947799,18233.078880,KBUF,20161115,120325,5,2.192,0.4384,true,true,other-roost
2727,KBUF20161115_115951_V06,-8,0.738,278.800000,413.05,18.400000,-78.87,42.439701,9200.000000,KBUF,20161115,115951,4,2.255,0.56375,true,true,other-roost
2727,KBUF20161115_120325_V06,-4,0.784,277.551773,412.85,19.916312,-78.87,42.440570,9958.156028,KBUF,20161115,120325,4,2.255,0.56375,true,true,other-roost
2727,KBUF20161115_120649_V06,-1,0.000,276.870922,412.75,22.952482,-78.88,42.441044,11476.241135,KBUF,20161115,120649,4,2.255,0.56375,true,true,other-roost
2727,KBUF20161115_121013_V06,3,0.733,282.963135,414.14,26.471680,-78.84,42.434832,13235.839965,KBUF,20161115,121013,4,2.255,0.56375,true,true,other-roost
2726-2733-2742,KBUF20161115_120649_V06,-1,0.531,179.850000,286.45,33.350000,-79.47,43.007225,16675.000000,KBUF,20161115,120649,5,2.192,0.4384,true,true,other-roost
2726-2733-2742,KBUF20161115_121013_V06,3,0.419,180.196296,288.59,38.588889,-79.47,42.997613,19294.444444,KBUF,20161115,121013,5,2.192,0.4384,true,true,other-roost
2723-2738-2735,KBUF20161115_120649_V06,-1,0.511,273.450000,252.15,27.650000,-78.90,43.163852,13825.000000,KBUF,20161115,120649,5,1.651,0.3302,true,true,other-roost
2723-2738-2735,KBUF20161115_121013_V06,3,-0.012,259.650000,261.25,23.950000,-78.98,43.122745,11975.000000,KBUF,20161115,121013,5,1.651,0.3302,true,true,other-roost
2723-2738-2735,KBUF20161115_121342_V06,6,-0.421,260.113561,261.65,31.392712,-78.98,43.120945,15696.356089,KBUF,20161115,121342,5,1.651,0.3302,true,true,other-roost
2726-2733-2742,KBUF20161115_121342_V06,6,-0.025,176.600000,290.00,27.500000,-79.49,42.991119,13750.000000,KBUF,20161115,121342,5,2.192,0.4384,true,true,other-roost
2746,KBUF20161116_115321_V06,-16,0.095,253.150000,261.90,12.250000,-79.02,43.119726,6125.000000,KBUF,20161116,115321,1,0.095,0.095,true,false,non-roost
2747,KBUF20161116_115653_V06,-13,0.702,351.450000,251.30,20.450000,-78.42,43.167358,10225.000000,KBUF,20161116,115653,2,1.392,0.696,true,true,other-roost
2747,KBUF20161116_120026_V06,-9,0.690,355.278909,248.44,26.512537,-78.40,43.180142,13256.268437,KBUF,20161116,120026,2,1.392,0.696,true,true,other-roost
2752,KBUF20161116_120026_V06,-9,0.432,403.100000,235.90,12.600000,-78.10,43.235349,6300.000000,KBUF,20161116,120026,1,0.432,0.432,true,false,non-roost
2753,KBUF20161116_120026_V06,-9,0.185,470.250000,254.50,23.450000,-77.69,43.148618,11725.000000,KBUF,20161116,120026,2,0.178,0.089,true,false,non-roost
2753,KBUF20161116_120358_V06,-6,-0.007,470.331411,254.90,31.529647,-77.69,43.146828,15764.823609,KBUF,20161116,120358,2,0.178,0.089,true,false,non-roost
2756,KBUF20161116_120358_V06,-6,0.315,354.850000,244.60,9.650000,-78.40,43.197452,4825.000000,KBUF,20161116,120358,5,1.81,0.362,true,true,other-roost
2756,KBUF20161116_120725_V06,-2,0.495,355.132857,245.13,17.778571,-78.40,43.195042,8889.285714,KBUF,20161116,120725,5,1.81,0.362,true,true,other-roost
2756,KBUF20161116_121048_V06,1,0.482,351.669132,248.66,24.156351,-78.42,43.179227,12078.175642,KBUF,20161116,121048,5,1.81,0.362,true,true,other-roost
2756,KBUF20161116_121412_V06,5,0.384,353.267016,253.25,28.799138,-78.41,43.158560,14399.569135,KBUF,20161116,121412,5,1.81,0.362,true,true,other-roost
2756,KBUF20161116_121739_V06,8,0.134,358.358868,252.39,29.103835,-78.38,43.162327,14551.917488,KBUF,20161116,121739,5,1.81,0.362,true,true,other-roost
2760-2766-2768,KBUF20161116_120725_V06,-2,0.641,260.550000,264.75,26.550000,-78.98,43.107004,13275.000000,KBUF,20161116,120725,4,2.407,0.60175,true,true,other-roost
2760-2766-2768,KBUF20161116_121048_V06,1,0.694,260.252643,258.87,27.744714,-78.98,43.133469,13872.356828,KBUF,20161116,121048,4,2.407,0.60175,true,true,other-roost
2760-2766-2768,KBUF20161116_121412_V06,5,0.631,273.050000,254.00,25.150000,-78.90,43.155523,12575.000000,KBUF,20161116,121412,4,2.407,0.60175,true,true,other-roost
2760-2766-2768,KBUF20161116_122106_V06,12,0.441,262.000000,260.60,13.300000,-78.97,43.125700,6650.000000,KBUF,20161116,122106,4,2.407,0.60175,true,true,other-roost
2777-2784,KBUF20161117_115543_V06,-15,0.664,238.200000,257.40,23.700000,-79.12,43.139711,11850.000000,KBUF,20161117,115543,3,2.0410000000000004,0.6803333333333335,true,true,other-roost
2777-2784,KBUF20161117_120532_V06,-5,0.673,252.195110,263.32,29.793725,-79.03,43.113331,14896.862266,KBUF,20161117,120532,3,2.0410000000000004,0.6803333333333335,true,true,other-roost
2777-2784,KBUF20161117_120906_V06,-1,0.704,259.998402,269.41,32.109374,-78.98,43.086004,16054.687117,KBUF,20161117,120906,3,2.0410000000000004,0.6803333333333335,true,true,other-roost
2779,KBUF20161117_115543_V06,-15,0.095,349.400000,251.40,9.300000,-78.43,43.166942,4650.000000,KBUF,20161117,115543,1,0.095,0.095,true,false,non-roost
2782,KBUF20161117_120532_V06,-5,0.474,348.400000,243.60,9.100000,-78.44,43.202062,4550.000000,KBUF,20161117,120532,4,1.277,0.31925,true,true,other-roost
2782,KBUF20161117_120906_V06,-1,0.492,348.200000,242.60,17.220000,-78.44,43.206566,8610.000000,KBUF,20161117,120906,4,1.277,0.31925,true,true,other-roost
2782,KBUF20161117_121229_V06,2,0.291,349.977501,241.84,23.276758,-78.43,43.209960,11638.379183,KBUF,20161117,121229,4,1.277,0.31925,true,true,other-roost
2782,KBUF20161117_121553_V06,5,0.020,352.011010,240.77,26.120118,-78.42,43.214731,13060.059097,KBUF,20161117,121553,4,1.277,0.31925,true,true,other-roost
2785,KBUF20161117_121917_V06,9,-0.018,251.550000,419.30,8.750000,-79.03,42.411261,4375.000000,KBUF,20161117,121917,1,-0.018,-0.018,true,false,non-roost
2786,KBUF20161118_115516_V06,-16,0.658,356.250000,243.35,12.550000,-78.39,43.203052,6275.000000,KBUF,20161118,115516,3,1.8450000000000002,0.6150000000000001,true,true,other-roost
2786,KBUF20161118_115849_V06,-13,0.628,355.843949,240.46,20.052866,-78.39,43.216067,10026.433121,KBUF,20161118,115849,3,1.8450000000000002,0.6150000000000001,true,true,other-roost
2786,KBUF20161118_120218_V06,-9,0.559,356.508538,239.15,27.380758,-78.39,43.221930,13690.379009,KBUF,20161118,120218,3,1.8450000000000002,0.6150000000000001,true,true,other-roost
2787-2792,KBUF20161118_115516_V06,-16,0.358,237.300000,244.95,12.000000,-79.12,43.195725,6000.000000,KBUF,20161118,115516,3,1.5259999999999998,0.5086666666666666,true,true,other-roost
2787-2792,KBUF20161118_115849_V06,-13,0.431,239.448997,244.39,16.919484,-79.11,43.198283,8459.742120,KBUF,20161118,115849,3,1.5259999999999998,0.5086666666666666,true,true,other-roost
2787-2792,KBUF20161118_120557_V06,-6,0.737,261.300000,260.20,23.100000,-78.97,43.127492,11550.000000,KBUF,20161118,120557,3,1.5259999999999998,0.5086666666666666,true,true,other-roost
2794,KBUF20161118_120557_V06,-6,0.533,270.000000,403.10,27.700000,-78.92,42.484414,13850.000000,KBUF,20161118,120557,1,0.533,0.533,true,false,non-roost
2796-2800,KBUF20161118_120936_V06,-2,0.751,267.400000,248.25,25.000000,-78.94,43.181346,12500.000000,KBUF,20161118,120936,3,1.475,0.4916666666666667,true,true,other-roost
2796-2800,KBUF20161118_121315_V06,2,0.704,274.123944,246.48,30.501408,-78.90,43.189359,15250.704225,KBUF,20161118,121315,3,1.475,0.4916666666666667,true,true,other-roost
2797-2799,KBUF20161118_120936_V06,-2,0.729,171.300000,301.80,32.200000,-79.53,42.937793,16100.000000,KBUF,20161118,120936,3,2.1229999999999998,0.7076666666666666,true,true,other-roost
2797-2799,KBUF20161118_121315_V06,2,0.728,173.787261,294.48,38.901274,-79.51,42.970849,19450.636943,KBUF,20161118,121315,3,2.1229999999999998,0.7076666666666666,true,true,other-roost
2797-2799,KBUF20161118_121655_V06,5,0.666,179.350000,286.20,35.750000,-79.48,43.008331,17875.000000,KBUF,20161118,121655,3,2.1229999999999998,0.7076666666666666,true,true,other-roost
2796-2800,KBUF20161118_121655_V06,5,0.020,290.150000,231.45,24.350000,-78.80,43.257114,12175.000000,KBUF,20161118,121655,3,1.475,0.4916666666666667,true,true,other-roost
2806-2819,KBUF20161119_115505_V06,-17,0.566,354.100000,236.40,11.200000,-78.40,43.234370,5600.000000,KBUF,20161119,115505,6,2.886,0.48100000000000004,true,true,other-roost
2806-2819,KBUF20161119_115828_V06,-14,0.000,354.100000,236.40,19.300000,-78.40,43.234370,9650.000000,KBUF,20161119,115828,6,2.886,0.48100000000000004,true,true,other-roost
2806-2819,KBUF20161119_120150_V06,-11,0.668,354.144834,235.64,22.782066,-78.40,43.237799,11391.033138,KBUF,20161119,120150,6,2.886,0.48100000000000004,true,true,other-roost
2806-2819,KBUF20161119_120513_V06,-7,0.642,354.514118,234.45,24.122939,-78.40,43.243123,12061.469338,KBUF,20161119,120513,6,2.886,0.48100000000000004,true,true,other-roost
2810,KBUF20161119_115828_V06,-14,0.282,254.500000,420.05,16.000000,-79.01,42.407930,8000.000000,KBUF,20161119,115828,1,0.282,0.282,true,false,non-roost
2813-2828,KBUF20161119_120150_V06,-11,0.531,261.650000,254.05,10.050000,-78.97,43.155175,5025.000000,KBUF,20161119,120150,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_120513_V06,-7,0.085,262.919231,254.89,18.528236,-78.96,43.151429,9264.118199,KBUF,20161119,120513,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_120834_V06,-4,0.503,261.903209,259.91,21.821167,-78.97,43.128818,10910.583639,KBUF,20161119,120834,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_121158_V06,-1,0.396,264.634660,260.06,27.875651,-78.95,43.128143,13937.825469,KBUF,20161119,121158,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2814,KBUF20161119_120150_V06,-11,0.539,257.950000,409.95,27.650000,-78.99,42.453440,13825.000000,KBUF,20161119,120150,2,1.1219999999999999,0.5609999999999999,true,true,other-roost
2814,KBUF20161119_120513_V06,-7,0.583,257.980641,405.29,35.171448,-78.99,42.474404,17585.724234,KBUF,20161119,120513,2,1.1219999999999999,0.5609999999999999,true,true,other-roost
2816,KBUF20161119_120150_V06,-11,0.081,177.200000,303.05,24.000000,-79.49,42.932411,12000.000000,KBUF,20161119,120150,4,-0.121,-0.03025,true,true,other-roost
2816,KBUF20161119_120513_V06,-7,0.091,179.861290,299.35,33.868548,-79.47,42.949185,16934.274194,KBUF,20161119,120513,4,-0.121,-0.03025,true,true,other-roost
2816,KBUF20161119_120834_V06,-4,0.000,181.312903,297.33,41.460484,-79.46,42.958334,20730.241935,KBUF,20161119,120834,4,-0.121,-0.03025,true,true,other-roost
2816,KBUF20161119_121158_V06,-1,-0.293,180.516568,296.59,48.557699,-79.47,42.961614,24278.849741,KBUF,20161119,121158,4,-0.121,-0.03025,true,true,other-roost
2806-2819,KBUF20161119_120834_V06,-4,0.551,363.600000,235.65,25.500000,-78.35,43.237561,12750.000000,KBUF,20161119,120834,6,2.886,0.48100000000000004,true,true,other-roost
2806-2819,KBUF20161119_121158_V06,-1,0.459,366.603432,235.74,32.621739,-78.33,43.237110,16310.869565,KBUF,20161119,121158,6,2.886,0.48100000000000004,true,true,other-roost
2813-2828,KBUF20161119_122205_V06,10,-0.151,258.500000,260.75,16.500000,-78.99,43.124980,8250.000000,KBUF,20161119,122205,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_122528_V06,13,-0.301,258.748521,261.73,24.582249,-78.99,43.120589,12291.124260,KBUF,20161119,122528,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_122850_V06,16,-0.098,260.938004,263.34,25.932087,-78.98,43.113352,12966.043647,KBUF,20161119,122850,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_123213_V06,20,-0.421,261.724295,270.25,29.016188,-78.97,43.082255,14508.094008,KBUF,20161119,123213,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_123535_V06,23,0.000,262.583742,274.40,31.595489,-78.97,43.063598,15797.744546,KBUF,20161119,123535,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_123859_V06,26,0.000,263.443188,278.55,34.174790,-78.96,43.044940,17087.395084,KBUF,20161119,123859,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_124220_V06,30,-0.370,256.132810,276.48,32.161311,-79.01,43.054135,16080.655565,KBUF,20161119,124220,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2813-2828,KBUF20161119_124543_V06,33,-0.379,254.576988,278.01,31.122554,-79.02,43.047229,15561.277048,KBUF,20161119,124543,12,-0.20499999999999974,-0.01708333333333331,true,true,other-roost
2845-2846,KBUF20161121_114723_V06,-28,0.395,254.250000,261.90,16.250000,-79.02,43.119743,8125.000000,KBUF,20161121,114723,5,0.528,0.1056,true,true,non-roost
2845-2846,KBUF20161121_115101_V06,-24,0.432,257.567460,262.00,21.587415,-79.00,43.119342,10793.707483,KBUF,20161121,115101,5,0.528,0.1056,true,true,non-roost
2845-2846,KBUF20161121_115424_V06,-21,-0.034,254.650000,261.00,15.850000,-79.02,43.123799,7925.000000,KBUF,20161121,115424,5,0.528,0.1056,true,true,non-roost
2845-2846,KBUF20161121_115748_V06,-18,0.029,254.503261,260.67,21.390217,-79.02,43.125265,10695.108696,KBUF,20161121,115748,5,0.528,0.1056,true,true,non-roost
2845-2846,KBUF20161121_120111_V06,-14,-0.294,250.438434,255.57,26.103229,-79.04,43.148169,13051.614385,KBUF,20161121,120111,5,0.528,0.1056,true,true,non-roost
2847,KBUF20161121_120434_V06,-11,-0.124,254.900000,261.50,16.200000,-79.01,43.121553,8100.000000,KBUF,20161121,120434,1,-0.124,-0.124,true,false,non-roost
2848-2853-2851,KBUF20161121_120757_V06,-8,0.395,253.800000,260.30,12.900000,-79.02,43.126937,6450.000000,KBUF,20161121,120757,4,1.0639999999999998,0.26599999999999996,true,true,non-roost
2848-2853-2851,KBUF20161121_121135_V06,-4,0.291,255.831614,260.61,19.472047,-79.01,43.125567,9736.023295,KBUF,20161121,121135,4,1.0639999999999998,0.26599999999999996,true,true,non-roost
2848-2853-2851,KBUF20161121_121513_V06,0,0.087,274.600000,267.55,9.400000,-78.89,43.094552,4700.000000,KBUF,20161121,121513,4,1.0639999999999998,0.26599999999999996,true,true,non-roost
2852,KBUF20161121_121513_V06,0,-0.071,261.550000,266.90,10.650000,-78.97,43.097341,5325.000000,KBUF,20161121,121513,6,-0.766,-0.12766666666666668,true,false,non-roost
2852,KBUF20161121_121851_V06,3,-0.045,259.570646,265.73,17.066876,-78.99,43.102587,8533.438061,KBUF,20161121,121851,6,-0.766,-0.12766666666666668,true,false,non-roost
2852,KBUF20161121_122231_V06,7,-0.084,254.687559,261.78,18.833182,-79.02,43.120291,9416.591018,KBUF,20161121,122231,6,-0.766,-0.12766666666666668,true,false,non-roost
2852,KBUF20161121_122609_V06,11,-0.275,258.268156,267.12,23.684653,-78.99,43.096287,11842.326595,KBUF,20161121,122609,6,-0.766,-0.12766666666666668,true,false,non-roost
2852,KBUF20161121_122947_V06,14,0.000,259.059033,269.02,26.938732,-78.99,43.087749,13469.366232,KBUF,20161121,122947,6,-0.766,-0.12766666666666668,true,false,non-roost
